2016-09,143.46
2016-10,46490.66
2016-12,19.62
2017-01,127482.37
2017-02,271239.32
2017-03,414330.950000002
2017-04,390812.400000001
2017-05,566851.400000002
2017-06,490050.370000004
2017-07,566299.080000003
2017-08,645832.359999999
2017-09,701077.49
2017-10,751117.009999999
2017-11,1153364.2
2017-12,843078.289999999
2018-01,1077887.46000001
2018-02,966168.41
2018-03,1120598.24
2018-04,1132878.93
2018-05,1128774.52
2018-06,1011978.28999999
2018-07,1027807.28
2018-08,985491.639999993
